createTimeISO,Likes,text,uniqueId,videoWebUrl,Sentiment,Sentiment_category,topic_id,topic_name
2024-04-17,0,need store algeria plz,on_gora,https://www.tiktok.com/@rhode/video/7358568375758392618,0.0,Neutral,9,Need for Rhode Products and Brand Love
2024-04-17,1,bring brazil begging,biachavao,https://www.tiktok.com/@rhode/video/7358568375758392618,0.0,Neutral,12,Requests to bring back Lip Tints
2024-04-17,1,please add rhode lip tint tiktok shop please beg,angel.core2,https://www.tiktok.com/@rhode/video/7358568375758392618,0.0,Neutral,12,Requests to bring back Lip Tints
2024-04-17,15,books flight usa adds bucket list etc etc,eliseogden,https://www.tiktok.com/@rhode/video/7358568375758392618,0.0,Neutral,4,Product Interest and Orders
2024-04-19,1,hijab model,alwaysstiching.0,https://www.tiktok.com/@rhode/video/7358568375758392618,0.0,Neutral,4,Product Interest and Orders
2024-04-16,2,delivery middle east,se56i,https://www.tiktok.com/@rhode/video/7358568375758392618,0.0,Neutral,1,Orders Inquiry or Customer Serivce
2024-04-17,1,new peoduct rhode skin,serenaalati,https://www.tiktok.com/@rhode/video/7358568375758392618,0.1363636363636363,Positive,6,Hailey Bieber & Rhode
2024-04-17,1,ship worldwide rhode haileybieber,theweirdmiddlechildandco,https://www.tiktok.com/@rhode/video/7358568375758392618,0.0,Neutral,0,Product Love and Requests
2024-04-17,0,really iphone pro case ordered wrong one cmon,knahomi05,https://www.tiktok.com/@rhode/video/7358568375758392618,-0.15,Negative,2,iPhone Case Requests
2024-04-16,0,one talking ice cream,maarvimutti,https://www.tiktok.com/@rhode/video/7358568375758392618,0.0,Neutral,5,Excitement for New Products
2024-04-17,0,ship worldwide rhode skin hailey bieber,theweirdmiddlechildandco,https://www.tiktok.com/@rhode/video/7358568375758392618,0.0,Neutral,6,Hailey Bieber & Rhode
2024-04-26,6,jelly bean lipy pleasse,morbiadoll,https://www.tiktok.com/@rhode/video/7362234994443455786,0.0,Neutral,12,Requests to bring back Lip Tints
2024-04-26,1,si real love,ivyylemus_,https://www.tiktok.com/@rhode/video/7362234994443455786,0.75,Strongly Positive,8,Product Experiences & Review
2024-04-28,0,guys ship bahrain,7lix502,https://www.tiktok.com/@rhode/video/7362234994443455786,0.0,Neutral,12,Requests to bring back Lip Tints
2024-04-26,3,restock espresso,morbiadoll,https://www.tiktok.com/@rhode/video/7362234994443455786,0.0,Neutral,3,"Packaging, Restock, and Timing"
2024-04-26,2,please come sephora europe,mmmbaabyy,https://www.tiktok.com/@rhode/video/7362234994443455786,0.0,Neutral,6,Hailey Bieber & Rhode
2024-04-26,1,firsts,your.fav.xara,https://www.tiktok.com/@rhode/video/7362234994443455786,0.0,Neutral,0,Product Love and Requests
2024-06-05,0,need shipping australia market guys huge itll worth,berrycherryterry,https://www.tiktok.com/@rhode/video/7362234994443455786,0.35,Positive,9,Need for Rhode Products and Brand Love
2024-04-26,3,want bad lip treatments,sofiagmodels,https://www.tiktok.com/@rhode/video/7362234994443455786,-0.6999999999999998,Strongly Negative,10,Product Requests and Online Availability
2024-05-01,0,jelly bean missing,andre0taa,https://www.tiktok.com/@rhode/video/7362234994443455786,-0.2,Negative,12,Requests to bring back Lip Tints
2024-04-28,0,please use music next time moody girl eddie brock,ketabugadze,https://www.tiktok.com/@rhode/video/7362234994443455786,0.0,Neutral,6,Hailey Bieber & Rhode
2024-04-26,4,rhode skin hailey bieber bring back lips tints jelly bean strawberry passion fruit,penelope.castro03,https://www.tiktok.com/@rhode/video/7362234994443455786,0.0,Neutral,12,Requests to bring back Lip Tints
2024-04-26,3,rhode skin hailey bieber launch blush please,penelope.castro03,https://www.tiktok.com/@rhode/video/7362234994443455786,0.0,Neutral,6,Hailey Bieber & Rhode
2024-03-24,32,please rhode ship european countries,viktoriaviktoria1234,https://www.tiktok.com/@rhode/video/7349962418086284590,0.0,Neutral,12,Requests to bring back Lip Tints
2024-03-24,39,want need point,reneezurita13,https://www.tiktok.com/@rhode/video/7349962418086284590,0.0,Neutral,10,Product Requests and Online Availability
2024-03-24,3,get wrong love rhode lip product ruined lips little bit caused one part lips lighter anyone know fix,a.aishaaa._,https://www.tiktok.com/@rhode/video/7349962418086284590,-0.0625,Neutral,0,Product Love and Requests
2024-03-28,3,needrhode skin,r.elliet,https://www.tiktok.com/@rhode/video/7349962418086284590,0.0,Neutral,6,Hailey Bieber & Rhode
2024-03-24,4,must need love rhode wait get rhode kit,sonakaz,https://www.tiktok.com/@rhode/video/7349962418086284590,0.5,Strongly Positive,9,Need for Rhode Products and Brand Love
2024-03-28,2,show love latin america ship mxico,barca1z,https://www.tiktok.com/@rhode/video/7349962418086284590,0.5,Strongly Positive,10,Product Requests and Online Availability
2024-03-25,2,make travel set,ll123ll004,https://www.tiktok.com/@rhode/video/7349962418086284590,0.0,Neutral,2,iPhone Case Requests
2024-03-24,5,bought skin products want bag like backstock,jday89,https://www.tiktok.com/@rhode/video/7349962418086284590,0.0,Neutral,7,Positive Sentiment & Product Appreciation
2024-05-15,0,happy finally get put hands rhode kit,anasepiphany,https://www.tiktok.com/@rhode/video/7349962418086284590,0.4,Positive,10,Product Requests and Online Availability
2024-03-27,0,plz come lips,hhhhhhhhhhhhhh33453,https://www.tiktok.com/@rhode/video/7349962418086284590,0.0,Neutral,6,Hailey Bieber & Rhode
2024-03-25,0,ordered mine super excited,daniddicarlo,https://www.tiktok.com/@rhode/video/7349962418086284590,0.3541666666666666,Positive,5,Excitement for New Products
2024-04-01,0,perfect routine,bellllaaaa.isimo,https://www.tiktok.com/@rhode/video/7349962418086284590,1.0,Strongly Positive,3,"Packaging, Restock, and Timing"
2024-05-08,0,nigeria pls,nathanyourboy,https://www.tiktok.com/@rhode/video/7349962418086284590,0.0,Neutral,11,Positive Reviews and Wishes
2024-04-01,0,point begging rhode brasil,est3lix,https://www.tiktok.com/@rhode/video/7349962418086284590,0.0,Neutral,9,Need for Rhode Products and Brand Love
2024-03-27,1,pleasee gemeey bgt,metimeyu,https://www.tiktok.com/@rhode/video/7349962418086284590,0.0,Neutral,1,Orders Inquiry or Customer Serivce
2024-04-08,240,stay stock,abbyspinx,https://www.tiktok.com/@rhode/video/7355228312316169515,0.0,Neutral,5,Excitement for New Products
2024-04-07,125,lip treatment vanilla restock,raegan13_10,https://www.tiktok.com/@rhode/video/7355228312316169515,0.0,Neutral,14,Requests for Products
2024-04-07,150,please bring back jelly bean new scents,bbrielle234,https://www.tiktok.com/@rhode/video/7355228312316169515,0.0681818181818181,Neutral,12,Requests to bring back Lip Tints
2024-04-08,63,plans ship australia,tl01001,https://www.tiktok.com/@rhode/video/7355228312316169515,0.0,Neutral,12,Requests to bring back Lip Tints
2024-04-24,4,australia literally crying,loulou17903,https://www.tiktok.com/@rhode/video/7355228312316169515,-0.2,Negative,12,Requests to bring back Lip Tints
2024-04-07,3,tint set available individuals curious,princesamiiel,https://www.tiktok.com/@rhode/video/7355228312316169515,0.15,Positive,5,Excitement for New Products
2024-04-16,6,ship kuwait please,gogosaaa,https://www.tiktok.com/@rhode/video/7355228312316169515,0.0,Neutral,12,Requests to bring back Lip Tints
2024-04-08,11,please bring back passionfruit summer,thecoolestcapricorn4,https://www.tiktok.com/@rhode/video/7355228312316169515,0.0,Neutral,12,Requests to bring back Lip Tints
2024-04-10,7,please bring sephora,chelle_6109,https://www.tiktok.com/@rhode/video/7355228312316169515,0.0,Neutral,12,Requests to bring back Lip Tints
2024-04-16,4,ship qatar,roudaah5,https://www.tiktok.com/@rhode/video/7355228312316169515,0.0,Neutral,12,Requests to bring back Lip Tints
2024-04-11,2,would sell australia beg,skwinnypuss,https://www.tiktok.com/@rhode/video/7355228312316169515,0.0,Neutral,12,Requests to bring back Lip Tints
2024-04-08,2,pls bring back jelly bean restock tints,sophia.athanasopoulos,https://www.tiktok.com/@rhode/video/7355228312316169515,0.0,Neutral,12,Requests to bring back Lip Tints
2024-04-07,2,want bad every colour hard choose,elsy.bum,https://www.tiktok.com/@rhode/video/7355228312316169515,-0.4958333333333332,Negative,10,Product Requests and Online Availability
2024-03-24,26,need bag please,shwkkyy,https://www.tiktok.com/@rhode/video/7349997342382132523,0.0,Neutral,9,Need for Rhode Products and Brand Love
2024-03-24,2,get one,louiseasun1,https://www.tiktok.com/@rhode/video/7349997342382132523,0.0,Neutral,7,Positive Sentiment & Product Appreciation
2024-03-25,0,perfect nighttime routine,thenowmassage,https://www.tiktok.com/@rhode/video/7349997342382132523,1.0,Strongly Positive,3,"Packaging, Restock, and Timing"
2024-03-24,0,wait get rhode kit excited bag cleanser,sonakaz,https://www.tiktok.com/@rhode/video/7349997342382132523,0.375,Positive,5,Excitement for New Products
2024-03-24,1,early love guys,.sukayna313,https://www.tiktok.com/@rhode/video/7349997342382132523,0.3,Positive,0,Product Love and Requests
2024-03-24,1,col,martamb2002,https://www.tiktok.com/@rhode/video/7349997342382132523,0.0,Neutral,0,Product Love and Requests
2024-03-24,1,would love add collection,anaisvangijsel,https://www.tiktok.com/@rhode/video/7349997342382132523,0.5,Strongly Positive,11,Positive Reviews and Wishes
2024-04-04,0,send please,mlssynr,https://www.tiktok.com/@rhode/video/7349997342382132523,0.0,Neutral,6,Hailey Bieber & Rhode
2024-03-24,0,rhode skin sent message look forward hearing back,katlynnmil,https://www.tiktok.com/@rhode/video/7349997342382132523,0.0,Neutral,6,Hailey Bieber & Rhode
2024-03-23,8,manifesting pr list use rhode daily,aleynaariana,https://www.tiktok.com/@rhode/video/7349663394393279787,0.0,Neutral,4,Product Interest and Orders
2024-03-24,0,launch rhode,j_.o_r_d_.i_e,https://www.tiktok.com/@rhode/video/7349663394393279787,0.0,Neutral,6,Hailey Bieber & Rhode
2024-03-24,0,rhode turkey pleasee,ssmysmhs,https://www.tiktok.com/@rhode/video/7349663394393279787,0.0,Neutral,1,Orders Inquiry or Customer Serivce
2024-03-23,0,manifesting rhode mexico,xdreeamxx,https://www.tiktok.com/@rhode/video/7349663394393279787,0.0,Neutral,9,Need for Rhode Products and Brand Love
2024-03-24,0,need pr please,retweetifurhype,https://www.tiktok.com/@rhode/video/7349663394393279787,0.0,Neutral,9,Need for Rhode Products and Brand Love
2024-03-23,0,wait get rhode kit tried products besides cleanser excited,sonakaz,https://www.tiktok.com/@rhode/video/7349663394393279787,0.375,Positive,5,Excitement for New Products
2024-03-23,1,rhode please look dm,aleynaariana,https://www.tiktok.com/@rhode/video/7349663394393279787,0.0,Neutral,2,iPhone Case Requests
2024-03-23,1,blush coming need rhode skin sephora please lip jelly bean,penelope.castro03,https://www.tiktok.com/@rhode/video/7349663394393279787,0.0,Neutral,6,Hailey Bieber & Rhode
2024-03-24,0,extensive,m.197_,https://www.tiktok.com/@rhode/video/7349663394393279787,0.0,Neutral,0,Product Love and Requests
2024-03-23,2,made break even struggle acne,loila_sugar,https://www.tiktok.com/@rhode/video/7349663394393279787,0.0,Neutral,8,Product Experiences & Review
2024-03-24,0,travel size minis face masks spot treatments,j_.o_r_d_.i_e,https://www.tiktok.com/@rhode/video/7349663394393279787,0.0,Neutral,14,Requests for Products
2024-03-24,0,baldwins toxicity,sunshine15247,https://www.tiktok.com/@rhode/video/7349663394393279787,0.0,Neutral,0,Product Love and Requests
2024-03-23,1,lvia marques,otirbma,https://www.tiktok.com/@rhode/video/7349663394393279787,0.0,Neutral,0,Product Love and Requests
2024-03-28,7,plsplspls sell pouch girlies already skincare products,cee_mk7,https://www.tiktok.com/@rhode/video/7350705460632112427,0.0,Neutral,1,Orders Inquiry or Customer Serivce
2024-03-28,4,lovelyrhode skin,r.elliet,https://www.tiktok.com/@rhode/video/7350705460632112427,0.0,Neutral,6,Hailey Bieber & Rhode
2024-03-26,5,ship europe please,user3373612380188,https://www.tiktok.com/@rhode/video/7350705460632112427,0.0,Neutral,12,Requests to bring back Lip Tints
2024-03-29,2,restocking vanilla lip treatment,kareena.kapoor04,https://www.tiktok.com/@rhode/video/7350705460632112427,0.0,Neutral,14,Requests for Products
2024-03-26,3,dying try kit,asyaebanks,https://www.tiktok.com/@rhode/video/7350705460632112427,0.0,Neutral,5,Excitement for New Products
2024-03-27,1,pretty love skincare,shauna.kayy,https://www.tiktok.com/@rhode/video/7350705460632112427,0.375,Positive,9,Need for Rhode Products and Brand Love
2024-03-26,1,luv need mexico,xdreeamxx,https://www.tiktok.com/@rhode/video/7350705460632112427,0.0,Neutral,9,Need for Rhode Products and Brand Love
2024-03-26,1,quero,melmelisemel,https://www.tiktok.com/@rhode/video/7350705460632112427,0.0,Neutral,8,Product Experiences & Review
2024-03-26,1,skin needs kit,thomie.t,https://www.tiktok.com/@rhode/video/7350705460632112427,0.0,Neutral,6,Hailey Bieber & Rhode
2024-05-19,0,rhode need brazil please,laraalve_s,https://www.tiktok.com/@rhode/video/7350705460632112427,0.0,Neutral,9,Need for Rhode Products and Brand Love
2024-03-27,1,portugal,_edu4rd4._,https://www.tiktok.com/@rhode/video/7350705460632112427,0.0,Neutral,10,Product Requests and Online Availability
2024-05-14,0,catherine,moonlight1234542,https://www.tiktok.com/@rhode/video/7350705460632112427,0.0,Neutral,0,Product Love and Requests
2024-03-26,1,pls send pr,mayaanicolee__,https://www.tiktok.com/@rhode/video/7350705460632112427,0.0,Neutral,11,Positive Reviews and Wishes
2024-03-25,22,pls rhode ship european countries,viktoriaviktoria1234,https://www.tiktok.com/@rhode/video/7350334022804884778,0.0,Neutral,11,Positive Reviews and Wishes
2024-03-25,1,taryn delanie seconds thought got excited,anewkindofberry,https://www.tiktok.com/@rhode/video/7350334022804884778,0.375,Positive,5,Excitement for New Products
2024-06-09,0,ship worldwide esp australia,berrycherryterry,https://www.tiktok.com/@rhode/video/7350334022804884778,0.0,Neutral,12,Requests to bring back Lip Tints
2024-03-26,0,tina,intellectualbaby,https://www.tiktok.com/@rhode/video/7350334022804884778,0.0,Neutral,0,Product Love and Requests
2024-03-25,5,open store paris,rolypoly565,https://www.tiktok.com/@rhode/video/7350334022804884778,0.0,Neutral,4,Product Interest and Orders
2024-03-27,0,besties need rhode portugal asap,evaaoliveira15,https://www.tiktok.com/@rhode/video/7350334022804884778,0.0,Neutral,10,Product Requests and Online Availability
2024-04-14,0,wil ship sweden,sarita.jpg,https://www.tiktok.com/@rhode/video/7350334022804884778,0.0,Neutral,12,Requests to bring back Lip Tints
2024-06-16,0,girl need work like,cvtherlne,https://www.tiktok.com/@rhode/video/7350334022804884778,0.0,Neutral,9,Need for Rhode Products and Brand Love
2024-05-05,0,tina bit borring,manella.2,https://www.tiktok.com/@rhode/video/7350334022804884778,0.0,Neutral,11,Positive Reviews and Wishes
2024-03-26,5,guys shipping australia,laramascaraa,https://www.tiktok.com/@rhode/video/7350775137819544875,0.0,Neutral,0,Product Love and Requests
2024-03-27,1,exact release date lip tints,he8myh3artt,https://www.tiktok.com/@rhode/video/7350775137819544875,0.25,Positive,5,Excitement for New Products
2024-03-26,1,obsessed hydrating doesnt feel heavy skin,sonakaz,https://www.tiktok.com/@rhode/video/7350775137819544875,-0.35,Negative,10,Product Requests and Online Availability
2024-04-13,0,sensitive skin safe,sarah.t244,https://www.tiktok.com/@rhode/video/7350775137819544875,0.3,Positive,0,Product Love and Requests
2024-03-27,1,give philippines raah,wishiwashi4,https://www.tiktok.com/@rhode/video/7350775137819544875,0.0,Neutral,0,Product Love and Requests
2024-03-27,1,would love brc jumbo size,rihanna_nerger,https://www.tiktok.com/@rhode/video/7350775137819544875,0.5,Strongly Positive,9,Need for Rhode Products and Brand Love
2024-03-26,1,rhode skin sent message look forward hearing,katlynnmil,https://www.tiktok.com/@rhode/video/7350775137819544875,0.0,Neutral,6,Hailey Bieber & Rhode
2024-03-26,10,bring rhode sephora please,_raniaaa.05,https://www.tiktok.com/@rhode/video/7350724073049115947,0.0,Neutral,12,Requests to bring back Lip Tints
2024-03-26,1,love lip treatment salted caramel,makeupbylavaleria,https://www.tiktok.com/@rhode/video/7350724073049115947,0.5,Strongly Positive,9,Need for Rhode Products and Brand Love
2024-03-26,2,firts,..iree,https://www.tiktok.com/@rhode/video/7350724073049115947,0.0,Neutral,0,Product Love and Requests
2024-04-06,0,messaged,faithcagnina,https://www.tiktok.com/@rhode/video/7350724073049115947,0.0,Neutral,0,Product Love and Requests
2024-03-27,2,bring rhode rubbish bin please haileybieber rhode,leaaa.jackson7,https://www.tiktok.com/@rhode/video/7350724073049115947,0.0,Neutral,6,Hailey Bieber & Rhode
2024-03-26,1,hope delivers middle east,wadha.alenezi,https://www.tiktok.com/@rhode/video/7350724073049115947,0.0,Neutral,1,Orders Inquiry or Customer Serivce
2024-03-24,4,wish rhode available poland id literally spend money,alicesgazette,https://www.tiktok.com/@rhode/video/7350023135342693674,0.4,Positive,8,Product Experiences & Review
2024-03-24,3,launch travel size stuff facial masks,j_.o_r_d_.i_e,https://www.tiktok.com/@rhode/video/7350023135342693674,0.0,Neutral,14,Requests for Products
2024-03-25,1,everybody glowing,thenowmassage,https://www.tiktok.com/@rhode/video/7350023135342693674,0.0,Neutral,0,Product Love and Requests
2024-03-25,2,rhode skin hailey bieber hoping release magical sunscreen perfect oily acne prone skin,bpjensetterqueen,https://www.tiktok.com/@rhode/video/7350023135342693674,0.75,Strongly Positive,6,Hailey Bieber & Rhode
2024-03-24,1,going order,telmmoo,https://www.tiktok.com/@rhode/video/7350023135342693674,0.0,Neutral,1,Orders Inquiry or Customer Serivce
2024-03-24,2,early love rhodes products,florencea27,https://www.tiktok.com/@rhode/video/7350023135342693674,0.3,Positive,0,Product Love and Requests
2024-03-25,1,please restock phone cases,klifevlogs,https://www.tiktok.com/@rhode/video/7350023135342693674,0.0,Neutral,12,Requests to bring back Lip Tints
2024-04-08,0,cool nice,theoriginalgfab,https://www.tiktok.com/@rhode/video/7350023135342693674,0.475,Positive,8,Product Experiences & Review
2024-03-25,2,rhode haileybieber hoping release magical sunscreen perfect oily acne prone skin,bpjensetterqueen,https://www.tiktok.com/@rhode/video/7350023135342693674,0.75,Strongly Positive,0,Product Love and Requests
2024-03-24,1,phone cases coming back stock,j_.o_r_d_.i_e,https://www.tiktok.com/@rhode/video/7350023135342693674,0.0,Neutral,12,Requests to bring back Lip Tints
2024-03-26,1,yg make rhode pasti mukanya cakep bgt glowingnya natural bgtt,_tampaidentitas_,https://www.tiktok.com/@rhode/video/7350023135342693674,0.1,Positive,14,Requests for Products
2024-03-25,4,whens rhode vanilla lip treatment gon na back stock,whiterabbitsofollowme,https://www.tiktok.com/@rhode/video/7350023135342693674,0.0,Neutral,12,Requests to bring back Lip Tints
2024-03-25,2,please restock lip tint,lovee.fa,https://www.tiktok.com/@rhode/video/7350023135342693674,0.0,Neutral,5,Excitement for New Products
2024-03-24,1,earlyfirst,the_one_andonlylacie,https://www.tiktok.com/@rhode/video/7350023135342693674,0.0,Neutral,0,Product Love and Requests
2024-03-25,1,love rhode glazing milk salted caramel lip treatment well pineapple refresh cleanser,pradababy101,https://www.tiktok.com/@rhode/video/7350023135342693674,0.5,Strongly Positive,9,Need for Rhode Products and Brand Love
2024-03-24,1,love glazing milk notice product reduced redness cheeks hydrating wait rhode kit needed restock,sonakaz,https://www.tiktok.com/@rhode/video/7350023135342693674,0.5,Strongly Positive,12,Requests to bring back Lip Tints
2024-03-28,4,rhode clean girl aesthetic,dailyymiia,https://www.tiktok.com/@rhode/video/7350363596909481262,0.3666666666666667,Positive,13,Positive Reviews and Shade Inquiries
2024-03-29,2,want rhode douglas,femkefemke19,https://www.tiktok.com/@rhode/video/7350363596909481262,0.0,Neutral,10,Product Requests and Online Availability
2024-03-26,2,thats cozy video,makeupbylavaleria,https://www.tiktok.com/@rhode/video/7350363596909481262,-0.1999999999999999,Negative,8,Product Experiences & Review
2024-03-25,3,begging put pr,yosibel_2024,https://www.tiktok.com/@rhode/video/7350363596909481262,0.0,Neutral,4,Product Interest and Orders
2024-03-26,2,please get pr list,lifestylediaryasma,https://www.tiktok.com/@rhode/video/7350363596909481262,0.0,Neutral,4,Product Interest and Orders
2024-03-27,2,aesthetics,closethaileybieber,https://www.tiktok.com/@rhode/video/7350363596909481262,0.0,Neutral,0,Product Love and Requests
2024-03-25,7,admiring house,thobothi,https://www.tiktok.com/@rhode/video/7350363596909481262,0.0,Neutral,0,Product Love and Requests
2024-03-25,2,rhode kit shipped wait get,sonakaz,https://www.tiktok.com/@rhode/video/7350363596909481262,0.0,Neutral,4,Product Interest and Orders
2024-03-26,2,need home aesthetically pleasing,beauty_by_jenn_marie,https://www.tiktok.com/@rhode/video/7350363596909481262,0.0,Neutral,9,Need for Rhode Products and Brand Love
2024-03-25,3,apply pr package,mariesaesthetic23,https://www.tiktok.com/@rhode/video/7350363596909481262,0.0,Neutral,8,Product Experiences & Review
2024-03-25,1,ok fine,hukitchen,https://www.tiktok.com/@rhode/video/7350363596909481262,0.4583333333333333,Positive,8,Product Experiences & Review
2024-05-11,0,rhode everithing,peoplelove.skincare,https://www.tiktok.com/@rhode/video/7350363596909481262,0.0,Neutral,6,Hailey Bieber & Rhode
2024-03-25,3,vanilla,yosibel_2024,https://www.tiktok.com/@rhode/video/7350363596909481262,0.0,Neutral,12,Requests to bring back Lip Tints
2024-06-20,0,make body colection would amazing,izi.21.41,https://www.tiktok.com/@rhode/video/7350363596909481262,0.6000000000000001,Strongly Positive,11,Positive Reviews and Wishes
2024-06-08,0,rhode guatemala please,acssz77,https://www.tiktok.com/@rhode/video/7350363596909481262,0.0,Neutral,0,Product Love and Requests
2024-05-25,0,wil zo tasje,bystervalsieraden2,https://www.tiktok.com/@rhode/video/7350363596909481262,0.0,Neutral,1,Orders Inquiry or Customer Serivce
2024-03-25,14,vanilla peptide treatment coming back,jane20x00,https://www.tiktok.com/@rhode/video/7350363596909481262,0.0,Neutral,14,Requests for Products
2024-03-27,2,manifesting,evaaoliveira15,https://www.tiktok.com/@rhode/video/7350363596909481262,0.0,Neutral,4,Product Interest and Orders
2024-03-27,3,dream really want order glazing milk would recommend,zephanie_matildaa,https://www.tiktok.com/@rhode/video/7351112104843447598,0.2,Positive,8,Product Experiences & Review
2024-03-27,1,ok rosacea sensitive skin,jbollwitt,https://www.tiktok.com/@rhode/video/7351112104843447598,0.3,Positive,0,Product Love and Requests
2024-03-27,5,please restock lip tint vanilla treatment,101maddy101,https://www.tiktok.com/@rhode/video/7351112104843447598,0.0,Neutral,12,Requests to bring back Lip Tints
2024-03-28,5,cleanser bestrhode skin,r.elliet,https://www.tiktok.com/@rhode/video/7351112104843447598,0.0,Neutral,5,Excitement for New Products
2024-03-27,1,first bru,ilyumaiza,https://www.tiktok.com/@rhode/video/7351112104843447598,0.25,Positive,7,Positive Sentiment & Product Appreciation
2024-04-06,0,keep feeding moodboard,heyhary,https://www.tiktok.com/@rhode/video/7351112104843447598,0.0,Neutral,1,Orders Inquiry or Customer Serivce
2024-03-27,1,looks nice yummy,lanaland28,https://www.tiktok.com/@rhode/video/7351112104843447598,0.6,Strongly Positive,8,Product Experiences & Review
2024-03-31,0,please ship belgium look messages,nhaihoud,https://www.tiktok.com/@rhode/video/7351112104843447598,0.0,Neutral,12,Requests to bring back Lip Tints
2024-03-28,1,rhode queen young sir lit fire,siradmirablethefather,https://www.tiktok.com/@rhode/video/7351112104843447598,0.1,Positive,10,Product Requests and Online Availability
2024-03-27,1,hailey mine,kpopbluniverse13255,https://www.tiktok.com/@rhode/video/7351112104843447598,0.0,Neutral,6,Hailey Bieber & Rhode
2024-03-27,1,shampoo coming,alii.6ee,https://www.tiktok.com/@rhode/video/7351112104843447598,0.0,Neutral,11,Positive Reviews and Wishes
2024-03-25,4,forever obsessed rhode wait get rhode kit needing restock,sonakaz,https://www.tiktok.com/@rhode/video/7350402723118075182,-0.5,Negative,3,"Packaging, Restock, and Timing"
2024-03-28,1,sensitive atopic skin use,yailetlv,https://www.tiktok.com/@rhode/video/7350402723118075182,0.1,Positive,0,Product Love and Requests
2024-03-25,1,rhode please come switzerland,user727282272,https://www.tiktok.com/@rhode/video/7350402723118075182,0.0,Neutral,6,Hailey Bieber & Rhode
2024-03-26,1,rhode plss come aus,kyliesqvly,https://www.tiktok.com/@rhode/video/7350402723118075182,0.0,Neutral,6,Hailey Bieber & Rhode
2024-03-26,1,hailey rhode brazil,melmelisemel,https://www.tiktok.com/@rhode/video/7350402723118075182,0.0,Neutral,6,Hailey Bieber & Rhode
2024-03-28,70,rhode working foundation,junaa_h222,https://www.tiktok.com/@rhode/video/7351468857338449195,0.0,Neutral,6,Hailey Bieber & Rhode
2024-04-11,1,isnt bad mix skin care makeup,ap2leave,https://www.tiktok.com/@rhode/video/7351468857338449195,-0.6999999999999998,Strongly Negative,11,Positive Reviews and Wishes
2024-04-14,1,girl thinking,bojena.volkova,https://www.tiktok.com/@rhode/video/7351468857338449195,0.0,Neutral,13,Positive Reviews and Shade Inquiries
2024-03-29,1,kinda hoping guys go tinted spf route spf foundation,thekalebale,https://www.tiktok.com/@rhode/video/7351468857338449195,0.0,Neutral,1,Orders Inquiry or Customer Serivce
2024-03-28,2,fav makeup hack,mayaanicolee__,https://www.tiktok.com/@rhode/video/7351468857338449195,0.0,Neutral,13,Positive Reviews and Shade Inquiries
2024-03-28,2,kayla bizeau mixing foundation would smart concealer,marrieej,https://www.tiktok.com/@rhode/video/7351468857338449195,0.2142857142857142,Positive,11,Positive Reviews and Wishes
2024-03-29,2,make bank cone aus,jaime.santorohulls,https://www.tiktok.com/@rhode/video/7351468857338449195,0.0,Neutral,14,Requests for Products
2024-03-28,2,um need,romanticizee,https://www.tiktok.com/@rhode/video/7351468857338449195,0.0,Neutral,9,Need for Rhode Products and Brand Love
2024-03-28,2,foundation,notmeave.x,https://www.tiktok.com/@rhode/video/7351468857338449195,0.0,Neutral,0,Product Love and Requests
2024-03-29,1,want rhode taiwan hailey bieber,yumae34,https://www.tiktok.com/@rhode/video/7351468857338449195,0.0,Neutral,6,Hailey Bieber & Rhode
2024-04-01,0,baldwin queen young sir admirable lit fire,siradmirablethefather,https://www.tiktok.com/@rhode/video/7351468857338449195,0.1,Positive,10,Product Requests and Online Availability
2024-03-29,2,trkiyeye gel nolur,odulinwonderland,https://www.tiktok.com/@rhode/video/7351468857338449195,0.0,Neutral,0,Product Love and Requests
2024-03-28,6,please stay skincare brand,izzy0_o2,https://www.tiktok.com/@rhode/video/7351468857338449195,0.0,Neutral,14,Requests for Products
2024-03-28,82,thought theres new foundation first,riyaanand888,https://www.tiktok.com/@rhode/video/7351468857338449195,0.1931818181818181,Positive,5,Excitement for New Products
2024-03-28,37,theres rhode foundation,riyaanand888,https://www.tiktok.com/@rhode/video/7351468857338449195,0.0,Neutral,6,Hailey Bieber & Rhode
2024-03-28,18,rhode need,sofia.balsamoo,https://www.tiktok.com/@rhode/video/7351468857338449195,0.0,Neutral,9,Need for Rhode Products and Brand Love
2024-03-28,2,katie,_oliviabettina,https://www.tiktok.com/@rhode/video/7351468857338449195,0.0,Neutral,0,Product Love and Requests
2024-03-29,1,make wait little long international shipping,dadakahla,https://www.tiktok.com/@rhode/video/7351468857338449195,-0.0791666666666666,Neutral,0,Product Love and Requests
2024-06-18,0,begging shipping sweden rhode skin hailey bieber,fadilahsamuelsson,https://www.tiktok.com/@rhode/video/7351468857338449195,0.0,Neutral,6,Hailey Bieber & Rhode
2024-03-28,1,queens natural makeup,loveybuns_,https://www.tiktok.com/@rhode/video/7351468857338449195,0.1,Positive,13,Positive Reviews and Shade Inquiries
2024-03-30,1,great cleanser love,peanut_294,https://www.tiktok.com/@rhode/video/7351446742497266990,0.65,Strongly Positive,11,Positive Reviews and Wishes
2024-06-11,0,need cleanser badly,hayliebarnes,https://www.tiktok.com/@rhode/video/7351446742497266990,-0.6999999999999998,Strongly Negative,9,Need for Rhode Products and Brand Love
